Home,Work/Study,Leisure,Errands,Reference_Total
0.0,0.0,0.0,0.0,434.91606283187866
0.0,0.0,0.0,0.0,435.0057063102722
0.0,0.0,0.0,0.0,448.46159505844116
0.0,0.0,0.0,0.0,437.47981214523315
0.0,0.0,0.0,0.0,455.34503507614136
0.0,0.0,0.0,0.0,455.34503507614136
0.0,0.0,0.0,0.0,448.50389432907104
0.0,0.0,0.0,0.0,448.50389432907104
0.0,0.0,0.0,0.0,449.8668451309204
0.0,0.0,0.0,0.0,448.60727977752686
0.0,0.0,0.0,0.0,445.1789216995239
0.0,0.0,0.0,0.0,449.61624574661255
0.0,0.0,0.0,0.0,455.7023582458496
0.0,0.0,0.0,0.0,455.7023582458496
0.0,0.0,0.0,0.0,455.68943548202515
0.0,0.0,0.0,0.0,462.64209365844727
0.0,0.0,0.0,0.0,462.64209365844727
0.0,0.0,0.0,0.0,480.30154848098755
0.0,0.0,0.0,0.0,480.30154848098755
0.0,0.0,0.0,0.0,484.8913526535034
0.0,0.0,0.0,0.0,477.9024600982666
0.0,0.0,0.0,0.0,466.9537601470947
0.0,0.0,0.0,0.0,460.2132749557495
0.0,0.0,0.0,0.0,460.2132749557495
0.0,0.0,0.0,0.0,456.41280460357666
0.0,0.0,0.0,0.0,463.4122257232666
0.0,0.0,0.0,0.0,463.4122257232666
0.0,0.0,0.0,0.0,474.3116102218628
0.0,0.0,0.0,0.0,481.28909158706665
0.0,0.0,0.0,0.0,492.1871247291565
0.0,0.0,0.0,0.0,503.2050757408142
0.0,0.0,0.0,0.0,506.58629989624023
0.0,0.0,0.0,0.0,528.6570954322815
0.0,0.0,0.0,0.0,528.6570954322815
0.0,0.0,0.0,0.0,528.6570954322815
0.0,0.0,0.0,0.0,540.968168258667
0.0,0.0,0.0,0.0,540.968168258667
0.0,0.0,0.0,0.0,530.0855326652527
0.0,0.0,0.0,0.0,524.7029948234558
0.0,0.0,0.0,0.0,524.7029948234558
0.0,0.0,0.0,0.0,521.0922050476074
0.0,0.0,0.0,0.0,531.9457530975342
0.0,0.0,0.0,0.0,549.7781176567078
0.0,0.0,0.0,0.0,531.8021821975708
0.0,0.0,0.0,0.0,524.8093276023865
0.0,0.0,0.0,0.0,517.8100852966309
0.0,0.0,0.0,0.0,467.8264136314392
0.0,0.0,0.0,0.0,467.8264136314392
0.0,0.0,0.0,0.0,467.8264136314392
0.0,0.0,0.0,0.0,474.8264136314392
0.0,0.0,0.0,0.0,488.81251192092896
0.0,0.0,0.0,0.0,488.81251192092896
0.0,0.0,0.0,0.0,466.93934774398804
0.0,0.0,0.0,0.0,483.96424198150635
0.0,0.0,0.0,0.0,483.96424198150635
0.0,0.0,0.0,0.0,483.96424198150635
0.0,0.0,0.0,0.0,462.8985662460327
0.0,0.0,0.0,0.0,455.89967823028564
0.0,0.0,0.0,0.0,455.89967823028564
0.0,0.0,0.0,0.0,450.16615438461304
0.0,0.0,0.0,0.0,471.74567556381226
0.0,0.0,0.0,0.0,471.85307455062866
0.0,0.0,0.0,0.0,466.6814775466919
0.0,0.0,0.0,0.0,473.66130685806274
0.0,0.0,0.0,0.0,451.6501202583313
0.0,0.0,0.0,0.0,444.66086196899414
0.0,0.0,0.0,0.0,444.5850291252136
0.0,0.0,0.0,0.0,458.27594900131226
0.0,0.0,0.0,0.0,465.2253727912903
0.0,0.0,0.0,0.0,476.2466278076172
0.0,0.0,0.0,0.0,458.4048981666565
0.0,0.0,0.0,0.0,461.61944007873535
0.0,0.0,0.0,0.0,465.2032685279846
0.0,0.0,0.0,0.0,458.1459426879883
0.0,0.0,0.0,0.0,458.1459426879883
0.0,0.0,0.0,0.0,458.55581760406494
0.0,0.0,0.0,0.0,447.55581760406494
0.0,0.0,0.0,0.0,458.5921416282654
0.0,0.0,0.0,0.0,480.43247175216675
0.0,0.0,0.0,0.0,473.4557113647461
0.0,0.0,0.0,0.0,440.5726947784424
0.0,0.0,0.0,0.0,447.5520443916321
0.0,0.0,0.0,0.0,454.48697566986084
0.0,0.0,0.0,0.0,443.5654354095459
0.0,0.0,0.0,0.0,443.5654354095459
0.0,0.0,0.0,0.0,461.5295648574829
0.0,0.0,0.0,0.0,461.5295648574829
0.0,0.0,0.0,0.0,475.51954412460327
0.0,0.0,0.0,0.0,471.7177095413208
0.0,0.0,0.0,0.0,485.67106342315674
0.0,0.0,0.0,0.0,485.67106342315674
0.0,0.0,0.0,0.0,478.67106342315674
0.0,0.0,0.0,0.0,485.6984634399414
0.0,0.0,0.0,0.0,485.6984634399414
0.0,0.0,0.0,0.0,496.3751883506775
0.0,0.0,0.0,0.0,514.3751883506775
0.0,0.0,0.0,0.0,495.90833616256714
0.0,0.0,0.0,0.0,485.00895166397095
0.0,0.0,0.0,0.0,491.97801637649536
0.0,0.0,0.0,0.0,502.9097247123718
0.0,0.0,0.0,0.0,513.8224787712097
0.0,0.0,0.0,0.0,513.8224787712097
0.0,0.0,0.0,0.0,506.8224787712097
0.0,0.0,0.0,0.0,513.4939241409302
0.0,0.0,0.0,0.0,513.4939241409302
0.0,0.0,0.0,0.0,524.143045425415
0.0,0.0,0.0,0.0,535.143045425415
0.0,0.0,0.0,0.0,546.0778942108154
0.0,0.0,0.0,0.0,546.076717376709
0.0,0.0,0.0,0.0,546.076717376709
0.0,0.0,0.0,0.0,532.1891865730286
0.0,0.0,0.0,0.0,535.114474773407
0.0,0.0,0.0,0.0,538.6272206306458
0.0,0.0,0.0,0.0,531.6580471992493
0.0,0.0,0.0,0.0,553.4294905662537
0.0,0.0,0.0,0.0,564.2382616996765
0.0,0.0,0.0,0.0,575.1376299858093
